CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct,Estado,poblacion_total,pct_rural,clasificacion_rural,monto_agua,monto_recaudado_percapita,tomas_pagadas,Clave RHA,RHA,cobertura_agua_conagua_pct,carencia_agua_conagua_pct
08031,Guerrero,42.4400400442,6.7681210714,25.2358010444,Chihuahua,36600,47.77322404371584,Urbano,12749944.0,359.0,4390.0,II,Noroeste,96.59,3.4099999999999966
08032,Hidalgo del Parral,31.1716610387,2.2667114115,0.7827195717,Chihuahua,117247,2.9032725784028592,Urbano,121787385.0,1044.0,25848.0,VI,Río Bravo,99.46,0.5400000000000063
08033,Huejotitán,37.22721598,1.9875156055,4.7440699126,Chihuahua,886,100.0,Rural,192530.0,234.0,264.0,VI,Río Bravo,99.03,0.9699999999999989
08034,Ignacio Zaragoza,27.5461523322,0.7892147215,5.8059437119,Chihuahua,5223,45.816580509285856,Urbano,2163056.0,416.0,1060.0,VI,Río Bravo,99.56,0.4399999999999977
08035,Janos,35.1168998547,2.6701285198,9.0886176182,Chihuahua,11219,71.53043943310455,Rural,667777.0,61.0,290.0,VI,Río Bravo,99.72,0.28000000000000114
08036,Jiménez,38.0255905034,2.4193396048,4.000691387,Chihuahua,41557,15.568977548908729,Urbano,33216330.0,813.0,7533.0,VI,Río Bravo,99.04,0.9599999999999937
08037,Juárez,23.7043654665,2.1636802209,1.6130603382,Chihuahua,1513006,0.5335074679148661,Urbano,1994403648.0,1319.0,292830.0,VI,Río Bravo,99.22,0.7800000000000011
08038,Julimes,21.6396210873,0.6567133443,1.7298187809,Chihuahua,5120,100.0,Rural,516360.0,104.0,662.0,VI,Río Bravo,99.34,0.6599999999999966
08039,López,21.039225675,1.3087111564,2.6999490576,Chihuahua,4297,100.0,Rural,1741561.0,423.0,757.0,VI,Río Bravo,99.47,0.5300000000000011
08040,Madera,42.6848618119,4.9115525467,14.8889389461,Chihuahua,25341,30.09747050234797,Urbano,9317947.0,371.0,3695.0,II,Noroeste,98.6,1.4000000000000057
08041,Maguarichi,75.858861267,26.7762630313,54.2101042502,Chihuahua,1417,100.0,Rural,58830.0,45.0,84.0,III,Pacífico Norte,88.08,11.920000000000002
08042,Manuel Benavides,22.5090909091,1.0209090909,5.5454545455,Chihuahua,1316,100.0,Rural,0.0,0.0,0.0,VI,Río Bravo,97.45,2.549999999999997
08043,Matachí,29.0904654655,1.8494744745,9.1966966967,Chihuahua,2783,100.0,Rural,193780.0,71.0,415.0,II,Noroeste,99.31,0.6899999999999977
08044,Matamoros,29.0237115896,1.2784902008,3.9922574401,Chihuahua,4456,39.54219030520647,Urbano,1694206.0,393.0,661.0,VI,Río Bravo,98.64,1.3599999999999994
08045,Meoqui,30.8311227774,2.7733086905,1.7133696986,Chihuahua,46408,28.93682123771764,Urbano,43797753.0,976.0,7831.0,VI,Río Bravo,99.52,0.480000000000004
08046,Morelos,77.2625089606,35.6510394265,62.2222222222,Chihuahua,8103,100.0,Rural,0.0,0.0,0.0,III,Pacífico Norte,86.72,13.280000000000001
08047,Moris,61.4989652794,12.4345826627,18.7169464245,Chihuahua,4607,100.0,Rural,21435.0,5.0,483.0,II,Noroeste,97.7,2.299999999999997
08048,Namiquipa,17.563510319,0.9605452051,4.6046788766,Chihuahua,23046,74.47713269113946,Rural,1774329.0,78.0,830.0,VI,Río Bravo,99.73,0.269999999999996
08049,Nonoava,42.91211226,10.7507385524,25.4062038405,Chihuahua,2864,100.0,Rural,62625.0,23.0,251.0,VI,Río Bravo,92.2,7.799999999999997
08050,Nuevo Casas Grandes,29.1516762905,2.1428090524,1.488413914,Chihuahua,65937,5.913220195034654,Urbano,65906865.0,1002.0,15683.0,VI,Río Bravo,99.48,0.519999999999996
08051,Ocampo,40.2540307224,6.8945029834,28.5387838009,Chihuahua,8331,100.0,Rural,0.0,0.0,0.0,II,Noroeste,94.49,5.510000000000005
08052,Ojinaga,29.0389398084,0.9139580706,1.3194351137,Chihuahua,24674,10.569830590905406,Urbano,29894101.0,1218.0,8526.0,VI,Río Bravo,99.62,0.37999999999999545
08053,Praxedis G. Guerrero,13.7669586474,0.5711957629,9.0242411897,Chihuahua,5209,100.0,Rural,4776906.0,935.0,1046.0,VI,Río Bravo,99.41,0.5900000000000034
08054,Riva Palacio,9.8739395546,0.2078472959,1.683457052,Chihuahua,7778,100.0,Rural,202425.0,26.0,550.0,VI,Río Bravo,99.77,0.23000000000000398
08055,Rosales,26.8488292231,1.389508341,1.8626759449,Chihuahua,17601,50.98573944662235,Rural,6722443.0,401.0,2448.0,VI,Río Bravo,99.51,0.4899999999999949
08056,Rosario,33.0845139228,2.0757205667,5.031753786,Chihuahua,2133,100.0,Rural,0.0,0.0,0.0,VI,Río Bravo,99.61,0.39000000000000057
08057,San Francisco de Borja,28.9334591789,3.2675790467,8.7777253421,Chihuahua,2255,100.0,Rural,153250.0,70.0,259.0,VI,Río Bravo,98.02,1.980000000000004
08058,San Francisco de Conchos,13.3251815055,0.4879633168,3.2862055789,Chihuahua,2859,100.0,Rural,502200.0,186.0,362.0,VI,Río Bravo,99.18,0.8199999999999932
08059,San Francisco del Oro,24.5101365329,1.6340504758,5.8957385188,Chihuahua,5095,13.110893032384691,Urbano,3330020.0,665.0,818.0,VI,Río Bravo,98.44,1.5600000000000023
08060,Santa Bárbara,26.846305379,1.3822479271,5.3427215179,Chihuahua,11752,21.979237576582708,Urbano,8297533.0,716.0,1476.0,VI,Río Bravo,98.13,1.8700000000000045
08061,Satevó,32.7253668763,1.7876609763,2.8451632225,Chihuahua,3623,100.0,Rural,128890.0,38.0,130.0,VI,Río Bravo,99.82,0.18000000000000682
08062,Saucillo,20.6410295571,1.0605039339,1.274259076,Chihuahua,30435,51.04977821586989,Rural,18596566.0,623.0,5082.0,VI,Río Bravo,99.71,0.29000000000000625
08063,Temósachic,31.877394636,4.4283121597,21.2341197822,Chihuahua,5454,100.0,Rural,105630.0,20.0,308.0,II,Noroeste,98.27,1.730000000000004
08064,El Tule,38.1882519462,5.3368719038,9.4125973107,Chihuahua,1504,100.0,Rural,536790.0,371.0,622.0,VI,Río Bravo,98.41,1.5900000000000034
08065,Urique,59.3893454916,24.9935808987,63.0391745156,Chihuahua,19207,100.0,Rural,22176.0,1.0,0.0,III,Pacífico Norte,85.92,14.079999999999998
08066,Uruachi,79.2792736381,38.5994051346,65.4978083907,Chihuahua,7044,100.0,Rural,0.0,0.0,0.0,II,Noroeste,86.98,13.019999999999996
08067,Valle de Zaragoza,31.2218690401,1.5694002967,4.7043865226,Chihuahua,4928,100.0,Rural,378580.0,79.0,738.0,VI,Río Bravo,99.2,0.7999999999999972
09002,Azcapotzalco,24.1860766833,2.4669624572,0.9654220798,Ciudad de México,432205,0.0,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.7,0.29999999999999716
09003,Coyoacán,27.0770998362,2.9489656662,1.4622440855,Ciudad de México,614447,0.0,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.9,0.09999999999999432
09004,Cuajimalpa de Morelos,32.4790606323,4.4539468944,3.1207487715,Ciudad de México,217729,2.293677002144868,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.31,0.6899999999999977
09005,Gustavo A. Madero,33.7754664936,3.6869192045,1.0289117849,Ciudad de México,1173351,0.0,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.73,0.269999999999996
09006,Iztacalco,25.2020203849,2.6144296987,0.2953583799,Ciudad de México,404695,0.0,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.88,0.12000000000000455
09007,Iztapalapa,43.8873067404,6.5593491029,0.5746610655,Ciudad de México,1835486,0.0,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.72,0.28000000000000114
09008,La Magdalena Contreras,42.5021709882,6.7126310123,8.854370395,Ciudad de México,247664,0.499063246979779,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,98.68,1.3199999999999932
09009,Milpa Alta,54.6875638565,9.1493651026,23.3254621956,Ciudad de México,152832,15.78334380234506,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,89.4,10.599999999999994
09010,Álvaro Obregón,37.69131992,5.6411960065,3.5142237721,Ciudad de México,759141,0.0181784411591522,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,99.66,0.3400000000000034
09011,Tláhuac,42.40951008,5.1132003689,4.0941409728,Ciudad de México,392373,1.797269434950927,Urbano,0.0,0.0,0.0,XIII,Aguas del Valle de México,97.67,2.3299999999999983
